num_one,num_two,num_three,disc_one,disc_two,disc_three,label_sitting
1.002449,0.000967,-0.000301,0,0,1,0
1.00247,0.000974,0.00045,0,0,1,0
1.002518,0.000947,-0.000236,0,0,1,0
1.002414,0.000961,-0.000132,0,0,1,0
1.002446,0.00094,-0.000465,0,0,1,0
1.002463,0.000959,0.000191,0,0,1,0
1.002417,0.000897,0.000378,0,0,1,0
1.002313,0.001115,-0.000772,0,0,1,0
1.002424,0.000912,0.000144,0,0,1,0
1.002419,0.000978,-0.000404,0,0,1,0
1.002467,0.000944,0.000252,0,0,1,0
1.002452,0.000934,-0.000323,0,0,1,0
1.002572,0.001033,-0.000545,0,0,1,0
1.002395,0.000925,-0.000215,0,0,1,0
1.002385,0.002173,-0.002164,0,0,1,0
1.005083,0.093876,0.107383,0,0,1,0
1.008243,0.12438,0.150953,0,0,1,0
1.003232,0.000893,-0.000271,0,0,1,0
1.00314,0.000957,0.000265,0,0,1,0
1.002789,0.000938,0.000624,0,0,1,0
1.002671,0.000931,0.000457,0,0,1,0
1.002633,0.000965,-0.000508,0,0,1,0
1.002603,0.000938,-0.000398,0,0,1,0
1.002568,0.000971,-0.000317,0,0,1,0
1.002559,0.000977,-0.000219,0,0,1,0
1.002612,0.000925,-0.000368,0,0,1,0
1.002574,0.000933,-0.000397,0,0,1,0
1.002553,0.000893,-0.000441,0,0,1,0
1.002522,0.000963,-0.000433,0,0,1,0
1.002577,0.000929,0.000327,0,0,1,0
1.002633,0.00093,0.000327,0,0,1,0
1.002542,0.001021,-0.000334,0,0,1,0
1.002545,0.000916,-0.000372,0,0,1,0
1.002506,0.000933,0.00043,0,0,1,0
1.002467,0.000887,0.000278,0,0,1,0
1.002462,0.000919,0.00035,0,0,1,0
1.002477,0.000939,-0.000324,0,0,1,0
1.002478,0.000918,0.000277,0,0,1,0
1.002537,0.000913,0.000289,0,0,1,0
1.002486,0.00094,-0.000145,0,0,1,0
1.002487,0.000961,-0.000222,0,0,1,0
1.002533,0.001016,0.000822,0,0,1,0
1.002513,0.001308,0.001441,0,0,1,0
1.002561,0.000958,-0.000182,0,0,1,0
1.002547,0.000932,-0.000539,0,0,1,0
1.002396,0.00095,-0.000259,0,0,1,0
0.9998,0.001488,0.00109,0,0,1,0
0.998762,0.001033,0.000382,0,0,1,0
0.998918,0.000998,0.000558,0,0,1,0
0.998994,0.00097,-0.000312,0,0,1,0
0.999192,0.000954,0.000092,0,0,1,0
0.999068,0.000999,-0.000464,0,0,1,0
0.999259,0.001016,-0.000471,0,0,1,0
0.999139,0.001175,-0.000685,0,0,1,0
0.999356,0.001004,0.000133,0,0,1,0
0.999296,0.001081,-0.000461,0,0,1,0
0.999461,0.001007,-0.000541,0,0,1,0
0.999645,0.001012,0.000372,0,0,1,0
0.999597,0.001027,-0.000431,0,0,1,0
0.999589,0.001041,-0.000534,0,0,1,0
0.999439,0.001055,-0.000551,0,0,1,0
0.999675,0.001038,0.000468,0,0,1,0
0.999656,0.000996,-0.000423,0,0,1,0
0.999768,0.001022,-0.000449,0,0,1,0
1.000049,0.00105,0.000441,0,0,1,0
1.000194,0.001066,0.000416,0,0,1,0
1.000163,0.000972,0.000463,0,0,1,0
1.000235,0.001027,0.000342,0,0,1,0
1.00024,0.000991,0.00039,0,0,1,0
1.000585,0.000985,-0.00028,0,0,1,0
1.000652,0.001015,-0.000397,0,0,1,0
1.000612,0.000984,0.000184,0,0,1,0
1.000629,0.001014,0.000414,0,0,1,0
1.000497,0.001019,-0.000405,0,0,1,0
1.000787,0.000973,0.000388,0,0,1,0
1.000645,0.001009,-0.000473,0,0,1,0
1.000167,0.001268,-0.000902,0,0,1,0
1.000025,0.001202,0.0015,0,0,1,0
1.001305,0.00102,-0.000404,0,0,1,0
1.001353,0.000971,-0.000421,0,0,1,0
1.001534,0.000973,-0.000547,0,0,1,0
1.001502,0.000937,0.000118,0,0,1,0
1.000913,0.001011,-0.000163,0,0,1,0
1.001054,0.001014,-0.000354,0,0,1,0
1.00097,0.000979,0.000298,0,0,1,0
1.001056,0.001023,0.000279,0,0,1,0
1.000918,0.000947,-0.000386,0,0,1,0
1.001051,0.000982,-0.000392,0,0,1,0
1.000998,0.000956,-0.000338,0,0,1,0
1.001022,0.001035,-0.000592,0,0,1,0
1.001039,0.001005,-0.00055,0,0,1,0
1.001033,0.000987,-0.000175,0,0,1,0
1.001001,0.00096,-0.000348,0,0,1,0
1.000922,0.001025,-0.000413,0,0,1,0
1.000934,0.000962,-0.000236,0,0,1,0
1.000913,0.001045,-0.00038,0,0,1,0
1.000892,0.000962,-0.00039,0,0,1,0
1.000824,0.000963,0.000437,0,0,1,0
1.00095,0.001045,0.000392,0,0,1,0
1.000838,0.001011,-0.000399,0,0,1,0
1.000935,0.000955,-0.000319,0,0,1,0
1.000819,0.001009,-0.000357,0,0,1,0
1.000878,0.00098,0.000211,0,0,1,0
1.000794,0.001006,-0.000463,0,0,1,0
1.000758,0.001019,0.000419,0,0,1,0
1.000742,0.001034,-0.000217,0,0,1,0
1.00039,0.001244,-0.000666,0,0,1,0
1.000731,0.000974,0.000523,0,0,1,0
1.000844,0.000962,-0.000309,0,0,1,0
1.000798,0.001027,-0.000508,0,0,1,0
1.000783,0.001029,-0.000323,0,0,1,0
1.000701,0.000983,0.0003,0,0,1,0
1.000696,0.000939,-0.000451,0,0,1,0
1.000779,0.00096,0.000158,0,0,1,0
1.000655,0.001011,-0.000267,0,0,1,0
1.000743,0.001008,-0.000307,0,0,1,0
1.000671,0.000986,0.000232,0,0,1,0
1.000704,0.001002,-0.000535,0,0,1,0
1.000637,0.000998,-0.000449,0,0,1,0
1.0007,0.000963,-0.000486,0,0,1,0
1.000563,0.000991,-0.000148,0,0,1,0
1.000643,0.001012,0.000497,0,0,1,0
1.000658,0.000999,-0.000593,0,0,1,0
1.000619,0.000989,-0.00034,0,0,1,0
1.000542,0.001007,0.000448,0,0,1,0
1.000591,0.000986,-0.00058,0,0,1,0
1.000589,0.001026,-0.000211,0,0,1,0
1.000353,0.000981,-0.000499,0,0,1,0
1.000666,0.000971,0.000352,0,0,1,0
1.000464,0.001029,-0.000512,0,0,1,0
1.000562,0.000997,0.000406,0,0,1,0
1.000598,0.00096,-0.000317,0,0,1,0
1.000508,0.001214,0.001551,0,0,1,0
1.000495,0.001016,-0.000466,0,0,1,0
1.000671,0.001,-0.000406,0,0,1,0
1.000486,0.000995,-0.000215,0,0,1,0
1.000161,0.001233,-0.000663,0,0,1,0
1.000578,0.000991,0.000328,0,0,1,0
0.99988,0.001031,-0.000635,0,0,1,0
0.999397,0.001,0.000268,0,0,1,0
0.999358,0.001074,-0.000576,0,0,1,0
0.999184,0.001008,-0.000194,0,0,1,0
1.000191,0.001011,-0.000476,0,0,1,0
1.000371,0.001022,-0.000614,0,0,1,0
1.000469,0.000968,-0.000434,0,0,1,0
0.99989,0.000991,-0.000503,0,0,1,0
1.001803,0.000959,0.000106,0,0,1,0
1.001191,0.000966,-0.000213,0,0,1,0
1.001146,0.000989,0.000481,0,0,1,0
1.000936,0.00124,-0.000866,0,0,1,0
1.000959,0.001004,-0.000355,0,0,1,0
1.001857,0.000988,-0.000508,0,0,1,0
1.001659,0.000926,-0.000304,0,0,1,0
1.001338,0.000985,0.000355,0,0,1,0
1.0013,0.001048,0.000537,0,0,1,0
1.001092,0.001033,0.000449,0,0,1,0
1.001023,0.001036,-0.000493,0,0,1,0
1.000939,0.001073,0.000476,0,0,1,0
1.000785,0.001018,-0.000321,0,0,1,0
1.000798,0.001027,-0.000667,0,0,1,0
1.000585,0.000998,-0.000349,0,0,1,0
1.000525,0.001004,-0.000535,0,0,1,0
1.000514,0.000996,0.000517,0,0,1,0
1.000529,0.000973,0.000466,0,0,1,0
1.000463,0.00098,-0.000522,0,0,1,0
1.000387,0.000973,-0.000392,0,0,1,0
0.999918,0.001328,-0.000744,0,0,1,0
1.000476,0.000992,-0.000625,0,0,1,0
1.000474,0.000978,0.000374,0,0,1,0
1.000322,0.000995,-0.00048,0,0,1,0
1.000348,0.00101,0.000374,0,0,1,0
1.00034,0.001015,0.000528,0,0,1,0
1.000428,0.000999,-0.000464,0,0,1,0
1.000467,0.001006,-0.000424,0,0,1,0
1.000409,0.001032,0.000339,0,0,1,0
1.000405,0.000997,-0.000423,0,0,1,0
1.000515,0.001025,-0.000417,0,0,1,0
1.000476,0.000975,-0.000366,0,0,1,0
1.000284,0.000989,-0.000336,0,0,1,0
1.00049,0.001022,0.000418,0,0,1,0
1.000381,0.001029,0.000355,0,0,1,0
1.000545,0.001007,-0.000475,0,0,1,0
1.000616,0.000971,-0.00049,0,0,1,0
1.000601,0.001002,0.000262,0,0,1,0
1.00063,0.000973,0.000243,0,0,1,0
1.000673,0.001016,-0.000392,0,0,1,0
1.000571,0.00101,-0.000272,0,0,1,0
1.000522,0.001008,-0.000234,0,0,1,0
1.000497,0.00099,-0.000387,0,0,1,0
1.000611,0.001007,-0.000184,0,0,1,0
1.000543,0.001057,-0.000459,0,0,1,0
1.000424,0.00103,-0.000431,0,0,1,0
1.000613,0.000982,-0.000515,0,0,1,0
1.000484,0.001013,-0.000256,0,0,1,0
1.000639,0.000977,-0.000474,0,0,1,0
1.000514,0.001067,0.000594,0,0,1,0
1.000099,0.0014,-0.001179,0,0,1,0
1.000689,0.00105,0.000577,0,0,1,0
1.000531,0.001013,-0.000235,0,0,1,0
1.000553,0.001031,-0.000255,0,0,1,0
1.000547,0.001051,0.000356,0,0,1,0
1.000596,0.001017,-0.000479,0,0,1,0
1.00059,0.001003,0.000328,0,0,1,0
1.000508,0.001012,0.000188,0,0,1,0
1.000622,0.000983,-0.000571,0,0,1,0
1.001023,0.000914,-0.000452,0,0,1,0
1.001,0.000944,-0.00025,0,0,1,0
1.001004,0.00094,0.000467,0,0,1,0
1.000697,0.001017,0.000206,0,0,1,0
1.000746,0.001003,-0.000658,0,0,1,0
1.000692,0.001024,-0.00062,0,0,1,0
1.000757,0.000993,-0.000454,0,0,1,0
1.000607,0.001001,-0.000698,0,0,1,0
1.000599,0.001031,-0.000376,0,0,1,0
1.000519,0.001012,-0.000125,0,0,1,0
1.000569,0.000987,0.000449,0,0,1,0
1.000733,0.000959,0.000463,0,0,1,0
1.00063,0.001019,-0.000439,0,0,1,0
1.000763,0.000996,0.000479,0,0,1,0
1.000662,0.001015,-0.000504,0,0,1,0
1.000716,0.001015,0.000117,0,0,1,0
1.000671,0.001009,-0.000512,0,0,1,0
1.000616,0.000992,-0.000189,0,0,1,0
1.000599,0.001002,-0.000488,0,0,1,0
1.000673,0.001005,-0.000305,0,0,1,0
1.000636,0.001017,-0.000479,0,0,1,0
1.000147,0.001297,-0.001059,0,0,1,0
1.0007,0.001027,-0.000266,0,0,1,0
1.000553,0.001023,-0.000484,0,0,1,0
1.00067,0.001011,-0.000542,0,0,1,0
1.000656,0.001013,-0.000289,0,0,1,0
1.000642,0.000978,0.000351,0,0,1,0
1.000548,0.001006,-0.000369,0,0,1,0
1.000486,0.001074,-0.000365,0,0,1,0
1.000531,0.001019,-0.000369,0,0,1,0
1.000561,0.001062,-0.000587,0,0,1,0
1.000608,0.001024,-0.000178,0,0,1,0
1.000663,0.000994,0.000356,0,0,1,0
1.000593,0.00101,0.000444,0,0,1,0
1.0006,0.001033,0.000385,0,0,1,0
1.000531,0.001003,0.000189,0,0,1,0
1.00071,0.00104,-0.000393,0,0,1,0
1.000604,0.001002,0.000431,0,0,1,0
1.000547,0.000955,0.000427,0,0,1,0
1.000648,0.000988,0.000331,0,0,1,0
1.000591,0.001037,-0.00063,0,0,1,0
1.000666,0.000993,-0.000352,0,0,1,0
1.000542,0.000962,0.000277,0,0,1,0
1.000612,0.001043,0.000315,0,0,1,0
1.000636,0.001033,-0.000365,0,0,1,0
1.000562,0.001,-0.000445,0,0,1,0
1.000547,0.001085,-0.000536,0,0,1,0
1.000622,0.000982,-0.000364,0,0,1,0
1.000514,0.001026,-0.000305,0,0,1,0
1.000602,0.001035,-0.000593,0,0,1,0
1.000541,0.000981,-0.000264,0,0,1,0
1.000121,0.001284,-0.001059,0,0,1,0
1.000708,0.001049,-0.00059,0,0,1,0
1.000683,0.001034,0.000441,0,0,1,0
1.000529,0.001034,-0.000248,0,0,1,0
1.000676,0.001014,0.000256,0,0,1,0
1.000675,0.001005,0.000517,0,0,1,0
1.000713,0.001066,0.000329,0,0,1,0
1.000669,0.000986,0.000506,0,0,1,0
1.00057,0.001014,-0.000415,0,0,1,0
1.000658,0.001018,-0.000275,0,0,1,0
0.999595,0.001168,-0.000632,0,0,1,0
0.999857,0.001036,-0.0005,0,0,1,0
1.001428,0.000952,-0.000187,0,0,1,0
1.001143,0.000974,0.000347,0,0,1,0
1.001004,0.000927,0.000202,0,0,1,0
1.000699,0.001052,0.000513,0,0,1,0
1.000848,0.001025,-0.000541,0,0,1,0
1.000597,0.001024,-0.000524,0,0,1,0
1.000681,0.000988,-0.000361,0,0,1,0
1.000403,0.00124,-0.000955,0,0,1,0
1.000532,0.000979,-0.000455,0,0,1,0
1.000545,0.00099,-0.000503,0,0,1,0
1.000548,0.000972,-0.000441,0,0,1,0
1.000485,0.000996,0.000256,0,0,1,0
1.000632,0.001012,-0.000446,0,0,1,0
1.000635,0.000979,-0.000472,0,0,1,0
1.00051,0.001017,-0.00058,0,0,1,0
1.000608,0.001078,0.000446,0,0,1,0
1.000532,0.001069,-0.000452,0,0,1,0
1.00061,0.001063,-0.000408,0,0,1,0
1.000031,0.001356,-0.001185,0,0,1,0
1.000608,0.000996,-0.000291,0,0,1,0
1.000601,0.001009,0.000428,0,0,1,0
1.0006,0.001068,-0.000442,0,0,1,0
1.000659,0.001005,-0.000434,0,0,1,0
1.000629,0.000984,-0.00039,0,0,1,0
1.000474,0.000991,-0.000405,0,0,1,0
1.000644,0.001019,-0.000181,0,0,1,0
1.000516,0.000962,0.000282,0,0,1,0
1.000501,0.001041,-0.000308,0,0,1,0
1.000594,0.001035,-0.000219,0,0,1,0
1.000552,0.001008,-0.000252,0,0,1,0
1.000587,0.001031,-0.000346,0,0,1,0
1.000555,0.000985,-0.000475,0,0,1,0
1.000688,0.000996,0.000276,0,0,1,0
1.000624,0.001036,-0.000274,0,0,1,0
1.000604,0.001048,0.000048,0,0,1,0
1.00065,0.001042,0.000305,0,0,1,0
1.000654,0.000973,-0.000545,0,0,1,0
1.000513,0.001007,-0.000237,0,0,1,0
1.000619,0.000991,-0.000342,0,0,1,0
1.000728,0.001049,-0.000429,0,0,1,0
1.000492,0.001047,-0.00016,0,0,1,0
1.00059,0.001017,0.000306,0,0,1,0
1.000772,0.000996,-0.000292,0,0,1,0
1.000623,0.000975,-0.000504,0,0,1,0
1.000605,0.001051,-0.000547,0,0,1,0
1.000588,0.001013,-0.000376,0,0,1,0
1.000551,0.001005,-0.000375,0,0,1,0
1.000749,0.001007,-0.000399,0,0,1,0
1.000044,0.001372,-0.001111,0,0,1,0
1.000711,0.000965,-0.000506,0,0,1,0
1.000699,0.000971,0.000422,0,0,1,0
1.000684,0.001048,-0.000348,0,0,1,0
1.000714,0.000999,-0.000292,0,0,1,0
1.000586,0.001001,-0.000423,0,0,1,0
1.000566,0.000943,-0.000335,0,0,1,0
1.000662,0.001018,0.000509,0,0,1,0
1.000558,0.000975,0.000454,0,0,1,0
1.000702,0.001014,-0.000371,0,0,1,0
1.000422,0.000999,0.000383,0,0,1,0
1.000685,0.001004,-0.000395,0,0,1,0
1.000563,0.000978,-0.000431,0,0,1,0
1.000688,0.001028,-0.000491,0,0,1,0
1.000642,0.001012,0.000315,0,0,1,0
1.000996,0.00097,0.000443,0,0,1,0
1.000947,0.000928,-0.000432,0,0,1,0
1.001009,0.00094,-0.000237,0,0,1,0
1.000584,0.00115,0.000663,0,0,1,0
1.000543,0.001025,0.000408,0,0,1,0
1.000601,0.001664,0.001661,0,0,1,0
1.000539,0.001009,0.000465,0,0,1,0
1.00068,0.00106,-0.000613,0,0,1,0
1.000601,0.001015,0.000335,0,0,1,0
1.000714,0.001003,0.00029,0,0,1,0
1.000665,0.000983,-0.000273,0,0,1,0
1.00064,0.000989,-0.000468,0,0,1,0
1.000658,0.001,-0.000557,0,0,1,0
1.000675,0.00099,0.000442,0,0,1,0
1.000598,0.000954,0.000241,0,0,1,0
0.999986,0.001485,-0.001442,0,0,1,0
1.000749,0.001012,-0.000463,0,0,1,0
1.000629,0.001026,-0.000314,0,0,1,0
1.00074,0.001008,-0.000257,0,0,1,0
1.00051,0.001143,-0.000826,0,0,1,0
1.00064,0.000934,0.000124,0,0,1,0
1.000676,0.000991,-0.00038,0,0,1,0
1.000656,0.001021,-0.000434,0,0,1,0
1.000624,0.001034,-0.000596,0,0,1,0
1.000658,0.001015,-0.000159,0,0,1,0
1.000629,0.001006,0.000472,0,0,1,0
1.000691,0.00102,0.000286,0,0,1,0
1.00067,0.001009,-0.0002,0,0,1,0
1.000573,0.001018,-0.000594,0,0,1,0
1.000557,0.001009,-0.000503,0,0,1,0
1.00066,0.000979,-0.000536,0,0,1,0
1.000545,0.001002,0.000255,0,0,1,0
1.000685,0.001046,-0.000487,0,0,1,0
1.000639,0.001062,-0.000262,0,0,1,0
1.000797,0.00102,0.000543,0,0,1,0
1.000688,0.00105,-0.000482,0,0,1,0
1.000636,0.000996,-0.000386,0,0,1,0
1.000671,0.001045,0.000397,0,0,1,0
1.00076,0.001021,-0.000359,0,0,1,0
1.000671,0.000973,-0.000503,0,0,1,0
1.000549,0.001042,-0.000339,0,0,1,0
1.000665,0.001026,-0.000625,0,0,1,0
1.000607,0.001071,-0.000414,0,0,1,0
1.000609,0.001024,0.000389,0,0,1,0
1.00068,0.000997,-0.000495,0,0,1,0
1.000182,0.001289,-0.001058,0,0,1,0
1.000649,0.001037,0.000494,0,0,1,0
1.00064,0.001025,0.000444,0,0,1,0
1.000762,0.001026,0.000477,0,0,1,0
1.000542,0.001001,-0.000457,0,0,1,0
1.000834,0.000997,-0.000387,0,0,1,0
1.000595,0.001053,-0.000519,0,0,1,0
1.000632,0.001032,-0.000432,0,0,1,0
1.000745,0.001048,0.000211,0,0,1,0
1.000747,0.001021,-0.000473,0,0,1,0
0.999696,0.001149,-0.00044,0,0,1,0
0.999927,0.001024,0.000541,0,0,1,0
1.000976,0.001175,-0.000715,0,0,1,0
1.000947,0.001009,0.000436,0,0,1,0
1.000901,0.001015,0.000304,0,0,1,0
1.000795,0.001136,0.000604,0,0,1,0
1.000747,0.000997,-0.000205,0,0,1,0
1.000816,0.001033,0.00058,0,0,1,0
1.001162,0.000996,0.000204,0,0,1,0
1.001149,0.000962,-0.000478,0,0,1,0
1.001141,0.00097,-0.000306,0,0,1,0
1.000859,0.000974,0.000252,0,0,1,0
1.000761,0.001053,-0.000411,0,0,1,0
1.000859,0.000999,-0.000567,0,0,1,0
1.000815,0.001009,-0.000382,0,0,1,0
1.000774,0.001026,-0.000249,0,0,1,0
1.000745,0.001045,-0.000482,0,0,1,0
1.000687,0.000997,-0.000392,0,0,1,0
1.000675,0.001011,-0.000303,0,0,1,0
1.000647,0.001033,-0.000573,0,0,1,0
1.000317,0.001155,-0.000712,0,0,1,0
1.000833,0.000984,-0.000558,0,0,1,0
1.000668,0.001023,0.000521,0,0,1,0
1.000594,0.001007,-0.000528,0,0,1,0
1.000708,0.001016,-0.00048,0,0,1,0
1.000699,0.001035,-0.00059,0,0,1,0
1.00058,0.001026,-0.000565,0,0,1,0
1.000902,0.001046,-0.000303,0,0,1,0
1.0006,0.001067,0.000312,0,0,1,0
1.000669,0.001026,-0.000545,0,0,1,0
1.000477,0.001051,-0.000389,0,0,1,0
1.000636,0.001029,-0.000522,0,0,1,0
1.000674,0.00103,-0.000568,0,0,1,0
1.00075,0.001031,-0.000583,0,0,1,0
1.000802,0.001028,-0.000572,0,0,1,0
1.000695,0.000979,-0.000411,0,0,1,0
1.000729,0.000991,0.000312,0,0,1,0
1.000717,0.001036,0.000366,0,0,1,0
1.000785,0.001009,0.000509,0,0,1,0
1.000701,0.000987,0.000307,0,0,1,0
1.000724,0.001015,-0.000466,0,0,1,0
1.000678,0.001016,-0.000539,0,0,1,0
1.000602,0.000974,-0.000103,0,0,1,0
1.000827,0.001047,-0.000428,0,0,1,0
1.000632,0.001027,0.00052,0,0,1,0
1.000677,0.000992,0.000459,0,0,1,0
1.000572,0.001026,-0.000642,0,0,1,0
1.000734,0.000959,-0.000321,0,0,1,0
1.000758,0.001012,0.000322,0,0,1,0
1.000736,0.001001,-0.000485,0,0,1,0
1.000148,0.001189,-0.000888,0,0,1,0
1.000771,0.001009,-0.000486,0,0,1,0
1.000744,0.001035,0.000406,0,0,1,0
1.000682,0.001002,0.000327,0,0,1,0
1.000689,0.001015,0.000442,0,0,1,0
1.000821,0.001044,-0.00029,0,0,1,0
1.00076,0.00099,-0.000346,0,0,1,0
1.000841,0.000998,0.000478,0,0,1,0
1.000779,0.001009,-0.000259,0,0,1,0
1.001021,0.00103,-0.000515,0,0,1,0
1.000791,0.001041,0.000458,0,0,1,0
1.000925,0.000991,0.000492,0,0,1,0
1.000578,0.001243,-0.001051,0,0,1,0
1.000902,0.001056,0.000321,0,0,1,0
1.00075,0.001036,-0.000388,0,0,1,0
1.000752,0.001021,-0.000267,0,0,1,0
1.000749,0.001041,0.0002,0,0,1,0
1.000825,0.001033,0.000531,0,0,1,0
1.000827,0.001045,-0.000441,0,0,1,0
1.000836,0.001024,-0.000388,0,0,1,0
1.000866,0.001052,-0.000483,0,0,1,0
1.001207,0.000977,0.000526,0,0,1,0
1.001103,0.001004,0.000266,0,0,1,0
1.001218,0.000994,-0.000329,0,0,1,0
1.000924,0.001012,-0.000358,0,0,1,0
1.000769,0.000978,0.00022,0,0,1,0
1.000791,0.000994,-0.00015,0,0,1,0
1.001089,0.001024,-0.00046,0,0,1,0
1.00073,0.001005,-0.000564,0,0,1,0
1.000898,0.00106,0.000209,0,0,1,0
1.000402,0.001176,-0.000869,0,0,1,0
1.000874,0.001047,0.000424,0,0,1,0
1.000734,0.001057,0.000458,0,0,1,0
1.000724,0.000994,-0.000486,0,0,1,0
1.000673,0.001079,-0.000649,0,0,1,0
1.000765,0.000955,0.000372,0,0,1,0
1.000714,0.001015,0.000548,0,0,1,0
1.00076,0.001019,0.000152,0,0,1,0
1.000841,0.001011,0.000483,0,0,1,0
1.000833,0.001022,-0.000556,0,0,1,0
1.000856,0.001039,0.000415,0,0,1,0
1.000811,0.000976,-0.000315,0,0,1,0
1.000799,0.001044,0.000144,0,0,1,0
1.000893,0.001035,0.000375,0,0,1,0
1.00079,0.001055,-0.000501,0,0,1,0
1.000762,0.001022,0.000558,0,0,1,0
1.000848,0.001048,-0.000458,0,0,1,0
1.000729,0.001042,0.000467,0,0,1,0
1.000809,0.001026,0.000408,0,0,1,0
1.000808,0.001007,-0.00043,0,0,1,0
1.000868,0.001051,0.000507,0,0,1,0
1.00081,0.001211,0.000663,0,0,1,0
1.00091,0.001044,-0.00031,0,0,1,0
1.000848,0.00096,-0.000366,0,0,1,0
1.001238,0.004311,0.01031,0,0,1,0
1.00474,0.011361,-0.004088,0,0,1,0
1.002218,0.009009,-0.020418,0,1,0,0
1.002004,0.000978,0.000449,0,0,1,0
1.001883,0.000966,-0.000438,0,0,1,0
1.002641,0.000921,-0.000337,0,0,1,0
1.002447,0.000963,-0.000394,0,0,1,0
1.002793,0.000953,0.000329,0,0,1,0
1.002749,0.000934,-0.000393,0,0,1,0
1.002685,0.000919,0.000415,0,0,1,0
1.002304,0.000999,0.000409,0,0,1,0
1.002322,0.00097,-0.000519,0,0,1,0
1.002087,0.001066,-0.000543,0,0,1,0
1.002278,0.000944,-0.000396,0,0,1,0
1.002222,0.000941,-0.000409,0,0,1,0
1.002403,0.00459,0.009178,0,0,1,0
1.000395,0.002283,-0.004091,1,0,0,0
1.002053,0.007974,0.020554,1,0,0,0
1.001587,0.001916,0.002155,0,0,1,0
1.001557,0.001446,-0.001146,0,0,1,0
1.001839,0.002135,-0.002928,0,0,1,0
1.00437,0.055889,-0.050067,0,0,1,0
1.002572,0.001143,0.001251,0,0,1,0
1.003179,0.012657,0.034217,0,0,1,0
1.002369,0.00099,-0.00047,0,0,1,0
1.002343,0.000921,0.000313,0,0,1,0
1.002305,0.000979,0.000189,0,0,1,0
1.002355,0.001014,0.000545,0,0,1,0
1.002229,0.000991,0.000581,0,0,1,0
1.00225,0.001017,-0.000284,0,0,1,0
1.002135,0.001888,-0.002925,0,0,1,0
1.002167,0.001079,0.000875,0,0,1,0
1.000531,0.041873,0.028246,0,0,1,0
1.002313,0.003435,-0.002001,0,0,1,1
1.002357,0.001047,-0.000642,0,0,1,1
1.002302,0.001021,0.000542,0,0,1,1
1.002072,0.026959,0.028421,0,0,1,1
0.999756,0.018877,-0.013731,0,0,1,1
1.002851,0.018847,0.025179,0,0,1,1
1.002385,0.0014,0.001479,0,0,1,1
1.002369,0.009394,-0.017756,0,0,1,1
1.001578,0.019762,-0.055982,0,0,1,1
1.007399,0.087872,0.147989,0,0,1,1
1.002122,0.001078,-0.000694,0,0,1,1
1.002266,0.001442,0.001646,0,0,1,1
1.010904,0.05479,0.058785,0,0,1,1
1.034845,0.226044,0.282808,0,0,1,1
1.004267,0.102513,0.132467,0,0,1,1
1.040952,0.23594,0.249382,0,0,1,1
0.994237,0.048827,0.016937,0,0,1,1
1.004755,0.103376,0.115817,0,0,1,1
1.019088,0.172658,0.277997,0,0,1,1
1.018931,0.212759,0.424153,0,0,1,1
1.009622,0.14322,0.16146,0,0,1,1
1.011236,0.129748,0.109938,0,0,1,1
1.039032,0.264764,-0.062334,0,0,1,1
1.040301,0.299825,-0.222003,0,0,1,1
1.032329,0.342888,0.436686,0,0,1,1
0.998529,0.01962,-0.0086,0,0,1,1
1.00854,0.121278,0.124702,0,0,1,1
0.998443,0.049411,0.068551,0,0,1,1
1.004945,0.100642,0.101341,0,0,1,1
1.012964,0.125898,0.123391,0,0,1,1
1.001285,0.062683,0.054643,0,0,1,1
0.998108,0.008462,-0.006109,0,0,1,1
0.999117,0.010649,-0.007876,0,0,1,1
1.026252,0.238846,0.210886,0,0,1,1
1.015714,0.200903,0.447625,0,0,1,1
1.000952,0.057816,-0.058921,0,0,1,1
1.004385,0.071336,0.099461,0,0,1,1
1.002318,0.002475,-0.003733,0,0,1,1
1.00236,0.003264,-0.004036,0,0,1,1
1.002825,0.013361,0.032617,0,0,1,1
1.001811,0.003041,-0.006079,0,0,1,1
1.002043,0.002,0.001389,0,0,1,1
1.002072,0.002609,0.001647,0,0,1,1
1.001799,0.003634,0.004058,0,0,1,1
1.002068,0.003972,0.006408,0,0,1,1
1.002737,0.016033,0.04114,0,0,1,1
1.001559,0.002469,0.00289,0,0,1,1
1.001101,0.002955,-0.005308,0,0,1,1
1.005824,0.06775,0.165895,0,0,1,1
1.003984,0.068259,0.055616,0,0,1,1
0.988099,0.014566,0.012895,0,0,1,1
0.993985,0.100012,0.167527,0,0,1,1
1.002707,0.002031,0.001604,0,0,1,1
1.018204,0.14633,0.188845,0,0,1,1
1.085974,0.463551,0.626885,0,0,1,1
1.011249,0.18994,0.09997,0,0,1,1
1.013862,0.211984,0.13296,0,0,1,1
1.004725,0.168201,0.156854,0,0,1,1
1.011347,0.199686,0.095115,0,0,1,1
1.018119,0.237443,0.168487,0,0,1,1
1.014475,0.151675,0.217902,0,0,1,1
1.002993,0.015238,0.026248,0,0,1,1
1.002668,0.03583,0.033242,0,0,1,1
1.00175,0.017448,-0.006382,0,0,1,1
1.023679,0.217544,0.20726,0,0,1,1
1.025171,0.187522,0.234296,0,0,1,1
1.065587,0.282308,0.248921,0,0,1,1
1.051731,0.309773,0.331773,0,0,1,1
1.496362,0.441438,0.552732,0,0,1,1
