index,f_acc_p25,f_acc_p50,f_acc_p75,f_acc_vEnt,f_acc_tEnt,f_acc_acPer,f_acc_accNor,f_gyr_mean,f_gyr_std,f_gyr_p25,f_gyr_p50,f_gyr_p75,f_gyr_vEnt,f_gyr_acPer,f_gyr_acNor,f_loc_latStd,f_loc_longStd,f_loc_latChg,f_loc_longChg,f_loc_latAbsDv,f_loc_longAbsDv,f_aud_AbsMax,b_appSt_Act,b_appSt_InAct,b_appSt_Bkg,b_appSt_Miss,b_battPlg_Ac,b_battPlg_Usb,b_battPlg_Wrls,b_battPlg_Miss,b_battSt_Unk,b_battSt_Unplg,b_battSt_NtChrg,b_battSt_DsChrg,b_battSt_Chrg,b_battSt_Full,b_battSt_Miss,b_onPhn_F,b_onPhn_T,b_onPhn_Miss,b_ringMd_Norm,b_ringMd_silNV,b_ringMd_silV,b_ringMd_Miss,b_wifiSt_nr,b_wifiSt_rWifi,b_wifiSt_rWwan,b_wifiSt_Miss,b_time_0_6,b_time_6_12,b_time_12_18,b_time_18_24,b_time_3_9,b_time_9_15,b_time_15_21,b_time_21_3,b_class_home
10836,1.012291,1.017145,1.021738,1.559231,6.684443,0.218944,0.3748,0.06918,0.094153,0.019806,0.031727,0.068233,1.38517,6.692668,0.222288,,,,,,,9.892427,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
10837,0.977367,0.97862,0.97989,2.484287,6.68461,0.059756,0.117982,0.023831,0.000845,0.023255,0.023856,0.02441,2.479993,0.278897,0.081939,,,,,,,5.497168,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
10838,1.001504,1.00213,1.002754,2.524469,6.684611,2.946297,0.0995,0.00214,0.007989,0.000898,0.001355,0.001814,0.072676,1.523957,0.006269,0.001568,0.000559,4.3e-05,-9e-05,0.011114,0.00404,-1.292149,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
10839,0.974642,0.990877,1.007808,0.97201,6.681439,0.338782,0.185541,0.603186,0.64027,0.214534,0.386753,0.806051,1.951267,6.853369,0.08102,,,,,,,10.105571,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10840,0.998544,0.999187,0.999862,1.994179,6.684611,0.14446,0.132217,0.00164,0.000755,0.001035,0.001571,0.002063,2.4287,7.297961,0.106836,0.001571,0.000543,-2.9e-05,6.4e-05,0.047921,0.016146,-1.505581,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
10841,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
10842,0.867122,1.017744,1.439567,2.490169,6.591765,1.186869,0.605987,1.746727,0.884747,1.066168,1.594826,2.30704,2.751263,1.206986,0.740987,3.8e-05,1.8e-05,0.00013,-5.6e-05,1.2e-05,6e-06,10.340419,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
10843,0.999399,1.000537,1.001656,2.720021,6.68461,0.231137,0.580518,0.002199,0.001065,0.001437,0.002042,0.00281,2.430103,0.04999,0.230881,1.1e-05,,2.3e-05,2e-06,0.0,0.0,-2.830308,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
10844,0.992824,0.994143,0.996798,0.770048,6.680448,0.433851,0.200293,0.43131,0.969044,0.004153,0.009006,0.241197,1.101925,0.0,0.0,1.6e-05,6e-06,-3.3e-05,1.2e-05,1e-06,0.0,-1.717739,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
10845,0.975059,0.976388,0.978628,2.424391,6.684606,2.989118,0.808687,0.022443,0.006799,0.018144,0.020911,0.024624,2.387412,7.293447,0.131949,,,,,,,7.613819,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
10846,0.99576,1.000639,1.00553,0.639908,6.68219,1.272298,0.228613,0.328993,0.912323,0.002426,0.055796,0.158686,0.719121,0.0,0.0,0.001503,0.002261,-0.002951,-0.004422,0.000541,0.001259,-0.022554,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
10847,0.999926,1.000571,1.001236,2.528211,6.684611,1.126772,0.161002,0.001597,0.000747,0.001097,0.001526,0.00203,1.832052,5.323968,0.104131,0.000462,0.00177,3.3e-05,0.000118,0.010724,0.041034,-2.733122,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
10848,0.986827,0.988005,0.98909,2.520687,6.68461,5.394871,0.083233,0.017108,0.000874,0.016516,0.017094,0.017677,2.545539,0.896677,0.072093,,,,,,,5.141664,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
10849,0.988878,0.993063,0.997591,1.779598,6.684568,0.239128,0.257863,0.416257,0.34312,0.040474,0.398271,0.683686,2.684415,3.028005,0.262925,,,,,,,10.303102,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
10850,0.982166,0.983305,0.984529,2.50373,6.68461,2.350557,0.084038,0.023496,0.000815,0.022954,0.023492,0.024018,2.504052,3.566796,0.117996,,,,,,,6.156979,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
10851,1.017859,1.019039,1.020223,2.394097,6.68461,1.873841,0.086741,0.02103,0.000895,0.020439,0.02103,0.021604,2.425089,4.064519,0.099973,,,,,,,9.015541,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
10852,1.000483,1.001134,1.00184,2.584738,6.684611,0.924666,0.126293,0.001606,0.000764,0.001053,0.001499,0.002014,2.303549,1.124195,0.102963,0.000945,0.002586,-1e-06,4e-06,0.005522,0.015109,-2.204314,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10853,0.986515,0.988907,0.99129,0.703193,6.684514,0.239101,0.121161,0.053227,0.133238,0.018428,0.024368,0.04239,0.497368,4.06452,0.189014,,,,,,,9.520175,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
10854,1.000971,1.001855,1.002711,1.368186,6.684609,0.491032,0.132335,0.001552,0.000748,0.000991,0.001618,0.001855,1.652882,5.321563,0.097984,0.000453,0.001763,-4.2e-05,6.9e-05,0.00321,0.012621,-1.332315,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
10855,1.013344,1.015603,1.017477,1.975247,6.684603,2.092051,0.08875,0.016475,0.00157,0.015538,0.016352,0.017403,2.34288,0.358559,0.100489,,,,,,,10.301861,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
10856,0.988704,1.004974,1.10102,1.814423,6.660716,1.126519,0.364777,0.91589,1.133595,0.023484,0.201731,1.755124,1.884844,6.034924,0.003507,5.1e-05,0.002263,0.000103,-0.004526,7e-06,0.000301,10.373741,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
10857,0.999652,1.000342,1.001051,2.637479,6.684611,2.629352,0.112799,0.001662,0.000786,0.001052,0.001558,0.002088,2.244835,2.649466,0.089603,0.000423,0.001627,-1e-05,2e-05,0.007296,0.028206,-2.516292,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
10858,1.000852,1.001645,1.002421,1.692008,6.68461,0.14439,0.220453,0.001435,0.000619,0.001109,0.001342,0.00175,2.545121,0.324745,0.094371,0.001544,0.000553,-3.8e-05,3.5e-05,0.018683,0.006603,-2.976984,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
10859,0.988853,0.990163,0.991435,2.574892,6.68461,3.543548,0.087746,0.022192,0.000901,0.021555,0.022202,0.022779,2.567993,2.191571,0.102048,,,,,,,6.830874,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
10860,1.001371,1.002025,1.002683,2.453023,6.684611,1.039902,0.17227,0.001433,0.000623,0.000965,0.001379,0.001849,2.237159,2.373401,0.080771,0.000959,0.002632,1.2e-05,1.4e-05,0.005983,0.016403,-3.386918,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
10861,0.989034,0.990669,0.992338,0.594401,6.681629,0.737307,0.173238,0.285394,1.154998,0.019541,0.020493,0.021698,0.455591,0.0,0.0,,,,,,,10.338706,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
10862,0.997724,0.998381,0.999071,2.40237,6.684611,2.628194,0.092542,0.001625,0.000796,0.001161,0.001532,0.002149,1.819542,1.299018,0.112141,,,,,,,-2.473992,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
10863,0.993071,0.994176,0.995264,2.538544,6.68461,4.164316,0.092595,0.017916,0.000962,0.017294,0.017915,0.018556,2.403788,4.144614,0.075023,,,,,,,5.56452,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
10864,1.028095,1.030029,1.031914,2.474649,6.684608,0.378549,0.120478,0.006793,0.005009,0.003433,0.005506,0.008466,2.068465,8.469365,0.218569,0.0,0.0,0.0,0.0,0.0,0.0,9.816076,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
10865,1.000362,1.001042,1.001715,2.460465,6.684611,0.63563,0.134834,0.001621,0.00076,0.001159,0.001536,0.002022,2.397204,3.349335,0.104069,0.000459,0.00179,-4.3e-05,5e-05,0.008169,0.032469,-2.946887,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
10866,1.020956,1.022736,1.024817,2.613037,6.684608,2.011643,0.094328,0.002237,0.002527,0.001225,0.0017,0.002316,1.127157,4.073577,0.03033,0.0,0.0,0.0,0.0,0.0,0.0,7.691657,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
10867,1.015773,1.016926,1.017993,2.484561,6.68461,1.174183,0.088313,0.021069,0.000938,0.020497,0.021047,0.021645,2.436392,1.973042,0.099817,,,,,,,6.126869,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
10868,1.015711,1.017217,1.018701,1.574315,6.684608,0.517847,0.118353,0.020198,0.006581,0.01574,0.019195,0.024183,2.515955,2.948701,0.130574,,,,,,,8.662332,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10869,1.016632,1.017937,1.019104,2.49357,6.68461,1.811016,0.121829,0.014672,0.000921,0.014054,0.014657,0.015239,2.533987,5.319698,0.080705,,,,,,,7.815611,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
10870,0.994675,0.995838,0.997117,2.420305,6.68461,0.278809,0.109754,0.018205,0.000942,0.017569,0.018205,0.018843,2.477142,2.310947,0.100463,,,,,,,6.073045,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
10871,0.998026,0.999006,0.999827,0.947148,6.684607,0.173335,0.188454,0.001771,0.000799,0.00124,0.001654,0.002209,2.465475,0.274907,0.106559,2e-06,7e-06,1e-06,1.7e-05,0.000129,0.000346,-1.615816,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
10872,1.000023,1.000748,1.001437,2.444922,6.684611,2.253564,0.119884,0.001559,0.000723,0.001009,0.001478,0.002004,2.358019,6.548723,0.093795,0.000464,0.001772,1.4e-05,-6.2e-05,0.007933,0.030016,-2.905736,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
10873,0.987691,0.989203,0.990935,2.449414,6.684608,0.577861,0.094491,0.020175,0.000996,0.019575,0.020167,0.020792,2.431388,5.10112,0.080634,,,,,,,10.27177,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
10874,1.000311,1.000973,1.001638,0.694638,6.68461,0.057834,0.086882,0.001449,0.0007,0.001062,0.001371,0.001778,2.344968,3.772223,0.075095,0.000582,0.00064,-5e-06,-5e-06,1.2e-05,1.4e-05,-0.377683,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
10875,1.017203,1.018676,1.020202,0.772182,6.684597,0.05978,0.322691,0.018367,0.024332,0.015439,0.016174,0.016916,0.10037,2.550608,0.067251,,,,,,,10.324038,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10876,1.01537,1.020337,1.026274,1.457684,6.684464,0.119423,0.162719,0.059654,0.111703,0.015896,0.024124,0.048955,0.915962,1.474613,0.074959,,,,,,,8.259199,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
10877,1.017755,1.01937,1.020671,1.883737,6.684609,0.159624,0.189454,0.017676,0.001055,0.017,0.017673,0.018321,2.306608,1.474622,0.123601,,,,,,,7.65302,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
10878,0.981698,0.983039,0.98438,1.492568,6.684609,0.099507,0.118863,0.025035,0.000855,0.024454,0.025052,0.025591,2.386481,0.438394,0.087307,,,,,,,9.89752,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10879,0.965039,0.989694,1.022018,1.566377,6.67205,0.537373,0.293294,1.496383,1.474834,0.523837,0.932287,2.03138,2.181877,5.080492,0.234975,,,,,,,10.338609,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
10880,1.020708,1.023381,1.025927,0.73959,6.68455,2.735834,0.145174,0.015758,0.04891,0.005885,0.008725,0.013104,0.178861,9.278701,0.098821,0.0,0.0,0.0,0.0,0.0,0.0,9.868223,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
10881,0.997697,0.998947,1.000219,2.651558,6.68461,1.135732,0.108049,0.017285,0.001001,0.016615,0.017278,0.017983,2.61986,1.47471,0.085857,,,,,,,6.802395,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
10882,0.990991,0.992166,0.993282,2.570622,6.68461,1.174851,0.079058,0.020135,0.000899,0.019518,0.020158,0.020733,2.705129,0.318749,0.088508,,,,,,,6.340359,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
10883,0.990498,0.993138,0.995547,1.684583,6.684595,0.438373,0.141926,0.020087,0.001881,0.01911,0.020056,0.020985,2.087759,0.079688,0.170306,,,,,,,9.295876,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
10884,1.027634,1.028778,1.029935,2.355023,6.68461,2.730046,0.077096,0.022145,0.000825,0.021586,0.022155,0.022681,2.492667,0.478142,0.101216,,,,,,,9.617937,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
10885,0.982477,0.992649,1.00675,1.5708,6.681058,1.634151,0.312052,0.586064,0.590517,0.143831,0.399401,0.809207,2.203516,0.0,0.0,,,,,,,9.647692,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10886,0.978519,0.979705,0.980885,2.544541,6.68461,5.019894,0.07952,0.024119,0.000844,0.023561,0.024117,0.02469,2.614068,3.128111,0.098811,,,,,,,5.153292,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True
10887,0.985395,0.99778,1.023494,1.27883,6.669617,1.166751,0.242925,0.663548,0.760279,0.145588,0.358433,0.981542,1.940092,7.925864,0.07401,,,,,,,10.337249,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
10888,0.986532,0.987726,0.988799,2.533948,6.68461,0.557892,0.118619,0.017154,0.000837,0.016543,0.017133,0.017701,2.624974,0.358711,0.098227,,,,,,,5.365976,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
10889,0.977761,0.981625,0.985774,1.137854,6.684515,0.079699,0.203623,0.038242,0.028413,0.022584,0.028042,0.042724,1.654573,4.581814,0.048219,,,,,,,7.154615,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
10890,0.990758,0.992402,0.993909,1.072651,6.684602,0.219064,0.130091,0.018422,0.001166,0.017714,0.018397,0.019152,2.311818,0.338758,0.151156,,,,,,,10.328069,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
10891,1.018222,1.019412,1.020739,2.626435,6.68461,0.199281,0.096299,0.017973,0.000855,0.017411,0.017964,0.018547,2.563391,2.76986,0.110028,,,,,,,9.051931,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
10892,0.9898,1.012657,1.036749,1.985423,6.683608,0.221281,0.118677,0.322842,0.388025,0.089157,0.190922,0.392226,1.91076,5.607452,0.171334,0.000304,0.000638,-0.001063,0.00233,2.5e-05,4.2e-05,10.381521,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
10893,1.016948,1.018223,1.019377,2.577953,6.68461,2.467773,0.087306,0.017558,0.00089,0.017003,0.017532,0.018174,2.673307,2.211481,0.105054,,,,,,,5.351858,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
10894,0.957327,0.993841,1.024871,1.825636,6.680557,3.866321,0.201247,0.478545,0.277566,0.286835,0.412546,0.605827,2.492985,1.932949,0.151828,,,,,,,8.368693,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
10895,1.012493,1.020961,1.029527,1.881898,6.684442,1.175486,0.113209,0.108447,0.080244,0.051024,0.090016,0.142244,2.23854,4.563575,0.09739,,,,,,,9.604407,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
10896,1.000571,1.001251,1.001814,2.503612,6.684611,1.098904,0.100324,0.001631,0.000714,0.001147,0.001528,0.002052,2.60657,0.674546,0.100893,0.000963,0.002628,1.5e-05,8e-06,0.008479,0.023118,-1.926872,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
10897,0.996487,0.997313,0.998193,2.680677,6.684611,7.223461,0.052417,0.002143,0.001039,0.001377,0.002055,0.002758,2.497074,1.54962,0.130136,9e-06,9e-06,-1.8e-05,1.8e-05,0.0,0.0,-2.207011,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
10898,0.980877,1.018406,1.058874,1.411631,6.666964,2.072572,0.23007,1.191257,1.354373,0.240175,0.627522,1.660335,2.142371,5.659507,0.046764,,,,,,,10.354531,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
10899,0.997359,0.998408,0.999583,2.343151,6.68461,3.725701,0.079436,0.016068,0.000946,0.015386,0.01609,0.016668,2.60441,0.976381,0.085377,,,,,,,6.011267,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
10900,1.002871,1.015077,1.028312,2.279394,6.684314,0.099617,0.250921,0.219551,0.178305,0.096595,0.170852,0.288385,2.118724,4.782479,0.163009,,,,,,,10.386531,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
10901,1.000388,1.001083,1.001752,2.317948,6.684611,0.665144,0.103526,0.001764,0.000917,0.00116,0.001648,0.002231,1.851312,2.198404,0.0951,0.000943,0.002591,-3e-06,1.7e-05,0.008045,0.022124,-1.39882,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10902,0.99674,0.998171,0.999549,1.94705,6.684606,0.099625,0.143867,0.051034,0.064599,0.016812,0.022277,0.055515,1.742053,3.386688,0.012183,,,,,,,10.156889,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10903,0.999247,1.000523,1.001608,2.711219,6.68461,0.231132,0.571061,0.002221,0.001065,0.001414,0.002008,0.002937,2.703558,0.09998,0.262022,1.1e-05,8e-06,-2.2e-05,1.6e-05,0.0,0.0,-2.720442,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
10904,0.988703,0.989859,0.99102,2.605323,6.68461,3.126049,0.075536,0.018633,0.000838,0.018113,0.018614,0.019193,2.527367,1.195407,0.106868,,,,,,,5.433722,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
10905,1.00014,1.000826,1.001539,2.526145,6.684611,0.664546,0.143851,0.001645,0.000792,0.001173,0.001569,0.002092,1.939677,5.6239,0.092757,0.000457,0.001786,7.4e-05,-4.3e-05,0.011064,0.04201,-2.584937,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
10906,0.9563,1.023264,1.102787,2.253691,6.672872,3.980562,0.224789,0.96749,0.568933,0.544847,0.836683,1.226392,2.359699,4.602248,0.312006,,,,,,,10.3192,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10907,1.031648,1.034545,1.037257,1.527793,6.684593,0.241377,0.184663,0.019014,0.021757,0.006257,0.012053,0.022861,1.537881,7.593457,0.150773,0.0,0.0,0.0,0.0,0.0,0.0,10.327415,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10908,1.000154,1.000895,1.001535,2.519076,6.684611,1.126708,0.110794,0.001602,0.00073,0.001191,0.00152,0.002046,2.330102,2.899423,0.106251,0.000465,0.001782,1.8e-05,-1.7e-05,0.007613,0.028956,-2.722809,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
10909,0.807508,1.262921,2.004605,2.808411,6.555643,0.804658,0.771217,3.266049,1.272292,2.292353,3.148391,4.144506,2.610357,0.804658,0.68532,1.6e-05,0.000125,-4.4e-05,-0.000417,3e-06,2.8e-05,10.341355,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
10910,0.972809,0.996753,1.028841,1.501676,6.680126,5.599186,0.133319,0.712816,0.574211,0.290786,0.528324,0.957849,2.222627,3.785431,0.120688,,,,,,,9.809012,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10911,0.967954,0.974147,0.980772,2.373331,6.68453,0.261514,0.214388,0.028192,0.022091,0.013924,0.0226,0.034547,1.969803,7.468164,0.143405,0.000283,0.000109,0.000244,0.000107,0.000198,5.9e-05,8.687779,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
10912,0.99628,0.99713,0.998476,2.61676,6.68461,8.128123,0.00844,0.002042,0.000939,0.001314,0.001936,0.002521,2.651093,0.674828,0.131751,4e-06,5e-06,-7e-06,-1.1e-05,0.0,0.0,-2.253246,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True
10913,1.004944,1.02104,1.036526,0.967848,6.680214,0.458294,0.305164,0.545803,1.023593,0.105503,0.206419,0.482944,0.947639,0.0,0.0,,,,,,,10.265941,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
10914,0.993037,0.996977,1.000532,1.049032,6.684516,0.462103,0.221526,0.021933,0.026113,0.010458,0.01657,0.025636,1.013935,7.194937,0.232618,6.8e-05,3.1e-05,-3.8e-05,1.3e-05,0.003836,0.001404,-2.743642,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
